transaction_ts,date,symbol,price,amount,dollar_amount,type,trans_id
1601541027,2020-10-01 8:30,BTC_USD,10908.92,0.0056638,61.7859411,sell,124305250
1601541028,2020-10-01 8:30,BTC_USD,10905.67,0.00474942,51.79560721,sell,124305254
1601541031,2020-10-01 8:30,ETH_USD,368.67,13.544,4993.26648,sell,124305262
1601541033,2020-10-01 8:30,BTC_USD,10918.03,0.22783963,2487.559916,buy,124305277
1601541040,2020-10-01 8:30,ETH_USD,368.3,19.78,7284.974,sell,124305280
1601541041,2020-10-01 8:30,ETH_USD,368.41,10,3684.1,sell,124305286
1601541048,2020-10-01 8:30,BTC_USD,10904.02,0.2,2180.804,sell,124305290
1601541049,2020-10-01 8:30,ETH_USD,368.14,1.75,644.245,sell,124305292
1601541049,2020-10-01 8:30,BTC_USD,10901,1.31217074,14303.97324,sell,124305294
1601541054,2020-10-01 8:30,BTC_USD,10901,0.00571019,62.24678119,sell,124305300
1601541059,2020-10-01 8:30,LTC_USD,47.04,58.7,2761.248,buy,124305302
1601541062,2020-10-01 8:31,BTC_USD,10901,2.38145449,25960.2354,sell,124305305
1601541063,2020-10-01 8:31,BTC_USD,10900,1.45,15805,sell,124305318
1601541064,2020-10-01 8:31,BTC_USD,10900,0.8,8720,sell,124305322
1601541065,2020-10-01 8:31,ETH_USD,368.21,2.36945,872.4551845,buy,124305324
1601541065,2020-10-01 8:31,LTC_USD,47.03,4,188.12,buy,124305327
1601541067,2020-10-01 8:31,BTC_USD,10900,0.91260366,9947.379894,sell,124305331
1601541072,2020-10-01 8:31,BTC_USD,10900,0.02692118,293.440862,sell,124305350
1601541077,2020-10-01 8:31,BTC_USD,10898.22,0.01303,142.0038066,buy,124305356
1601541078,2020-10-01 8:31,ETH_USD,368.11,13.8315,5091.513465,buy,124305358
1601541078,2020-10-01 8:31,BTC_USD,10898.24,0.65369,7124.070506,buy,124305361
1601541081,2020-10-01 8:31,LTC_USD,47.1,42.3925,1996.68675,buy,124305366
1601541082,2020-10-01 8:31,BTC_USD,10898.26,0.016587,180.7694386,buy,124305370
1601541087,2020-10-01 8:31,BTC_USD,10898.28,0.050554,550.9516471,buy,124305376
1601541091,2020-10-01 8:31,BTC_USD,10900,0.005,54.5,sell,124305379
1601541092,2020-10-01 8:31,BTC_USD,10900,0.2,2180,sell,124305386
1601541093,2020-10-01 8:31,BTC_USD,10900,2.63088187,28676.61238,sell,124305397
1601541094,2020-10-01 8:31,BTC_USD,10900,0.2,2180,sell,124305400
1601541095,2020-10-01 8:31,BTC_USD,10900,0.55,5995,sell,124305403
1601541096,2020-10-01 8:31,BTC_USD,10900,2.07,22563,sell,124305406
1601541097,2020-10-01 8:31,BTC_USD,10900,0.09999945,1089.994005,sell,124305408
1601541098,2020-10-01 8:31,BTC_USD,10894.52,0.19713343,2147.674096,sell,124305416
1601541103,2020-10-01 8:31,ETH_USD,367.89,0.2715,99.882135,buy,124305418
1601541104,2020-10-01 8:31,BTC_USD,10890,2.61584354,28486.53615,sell,124305424
1601541109,2020-10-01 8:31,BTC_USD,10891.86,0.083405,908.4355833,buy,124305427
1601541114,2020-10-01 8:31,ETH_USD,367.77,0.10345376,38.04718932,sell,124305434
1601541114,2020-10-01 8:31,BTC_USD,10891.88,1.498483,16321.29702,buy,124305432
1601541116,2020-10-01 8:31,ETH_USD,367.73,49.83195,18324.70297,buy,124305435
1601541117,2020-10-01 8:31,BTC_USD,10895.87,0.15144,1650.070553,buy,124305437
1601541118,2020-10-01 8:31,ETH_USD,367.71,1.23646,454.6587066,sell,124305439
1601541126,2020-10-01 8:32,BTC_USD,10890,0.01385751,150.9082839,sell,124305453
1601541128,2020-10-01 8:32,LTC_USD,47.06,2.43,114.3558,buy,124305454
1601541130,2020-10-01 8:32,ETH_USD,367.63,3.59632,1322.115122,buy,124305455
1601541131,2020-10-01 8:32,ETH_USD,367.63,2.27522,836.4391286,buy,124305456
1601541132,2020-10-01 8:32,BTC_USD,10890,0.4574,4981.086,sell,124305463
1601541133,2020-10-01 8:32,BTC_USD,10890,0.29757553,3240.597522,sell,124305467
1601541134,2020-10-01 8:32,ETH_USD,367.45,13.588,4992.9106,sell,124305477
1601541134,2020-10-01 8:32,BTC_USD,10890,3.72791397,40596.98313,sell,124305476
1601541136,2020-10-01 8:32,ETH_USD,367.1,2.7973673,1026.913536,sell,124305487
1601541137,2020-10-01 8:32,ETH_USD,367.09,13.619,4999.39871,buy,124305491
1601541138,2020-10-01 8:32,BTC_USD,10884.47,0.032402,352.6785969,buy,124305495
1601541141,2020-10-01 8:32,ETH_USD,367.49,15.85698593,5827.283759,sell,124305505
1601541142,2020-10-01 8:32,BTC_USD,10887.55,0.031791,346.1261021,buy,124305507
1601541151,2020-10-01 8:32,ETH_USD,367.65,4.11587,1513.199606,buy,124305511
1601541153,2020-10-01 8:32,BTC_USD,10887.59,0.100511,1094.322558,buy,124305516
1601541154,2020-10-01 8:32,ETH_USD,367.65,0.004,1.4706,buy,124305518
1601541160,2020-10-01 8:32,BTC_USD,10888.62,0.4578,4984.810236,buy,124305525
1601541161,2020-10-01 8:32,ETH_USD,367.64,3.36,1235.2704,buy,124305529
1601541162,2020-10-01 8:32,ETH_USD,367.69,0.44,161.7836,buy,124305531
1601541169,2020-10-01 8:32,BTC_USD,10889.91,0.008162,88.88344542,buy,124305534
1601541171,2020-10-01 8:32,ETH_USD,367.81,10,3678.1,sell,124305537
1601541172,2020-10-01 8:32,BTC_USD,10889.95,0.07673,835.5858635,buy,124305540
1601541173,2020-10-01 8:32,BTC_USD,10889.95,0.000005,0.05444975,buy,124305541
1601541176,2020-10-01 8:32,BTC_USD,10890.31,0.00749714,81.64617871,sell,124305549
1601541177,2020-10-01 8:32,BTC_USD,10894.8,0.145202,1581.94675,buy,124305554
1601541186,2020-10-01 8:33,BTC_USD,10890.01,0.09145929,995.9925827,sell,124305562
1601541187,2020-10-01 8:33,ETH_USD,367.85,0.67326877,247.661917,buy,124305565
1601541189,2020-10-01 8:33,ETH_USD,367.84,22.5,8276.4,sell,124305568
1601541191,2020-10-01 8:33,ETH_USD,367.85,0.39370511,144.8244247,buy,124305569
1601541191,2020-10-01 8:33,BTC_USD,10890,0.01671702,182.0483478,sell,124305570
1601541192,2020-10-01 8:33,ETH_USD,367.64,10.32489077,3795.842843,sell,124305571
1601541193,2020-10-01 8:33,ETH_USD,367.65,13.5439,4979.414835,sell,124305573
1601541194,2020-10-01 8:33,BTC_USD,10890,0.20308036,2211.54512,sell,124305575
1601541198,2020-10-01 8:33,BTC_USD,10890,1.31023768,14268.48834,sell,124305588
1601541199,2020-10-01 8:33,BTC_USD,10890,1.48974817,16223.35757,sell,124305592
1601541202,2020-10-01 8:33,ETH_USD,367.2,5,1836,sell,124305593
1601541205,2020-10-01 8:33,ETH_USD,367.44,0.004,1.46976,buy,124305599
1601541205,2020-10-01 8:33,BTC_USD,10888.68,0.05322,579.4955496,buy,124305598
1601541209,2020-10-01 8:33,ETH_USD,367.17,26.68194053,9796.808104,buy,124305603
1601541211,2020-10-01 8:33,BTC_USD,10885.37,0.45888,4995.078586,buy,124305605
1601541228,2020-10-01 8:33,BTC_USD,10885,0.2,2177,sell,124305619
1601541229,2020-10-01 8:33,BTC_USD,10885,0.024173,263.123105,sell,124305624
1601541235,2020-10-01 8:33,BTC_USD,10885,0.2,2177,sell,124305631
1601541236,2020-10-01 8:33,BTC_USD,10885,0.00866227,94.28880895,sell,124305636
1601541238,2020-10-01 8:33,BTC_USD,10885.05,0.016867,183.5981384,buy,124305641
1601541239,2020-10-01 8:33,BTC_USD,10885.05,0.000004,0.0435402,buy,124305642
1601541246,2020-10-01 8:34,BTC_USD,10885,0.01168292,127.1685842,sell,124305643
1601541250,2020-10-01 8:34,BTC_USD,10885,0.24926979,2713.301664,sell,124305644
1601541262,2020-10-01 8:34,ETH_USD,367.43,0.187,68.70941,buy,124305651
1601541263,2020-10-01 8:34,ETH_USD,367.46,2.15725705,792.7056756,buy,124305652
1601541264,2020-10-01 8:34,ETH_USD,367.46,0.22780163,83.70798696,buy,124305658
1601541264,2020-10-01 8:34,BTC_USD,10890.62,0.093017,1013.012801,buy,124305657
1601541265,2020-10-01 8:34,ETH_USD,367.6,13.01089617,4782.805432,buy,124305659
1601541267,2020-10-01 8:34,BTC_USD,10890.45,0.00573433,62.44943415,sell,124305662
1601541270,2020-10-01 8:34,BTC_USD,10900,0.2,2180,sell,124305683
1601541271,2020-10-01 8:34,ETH_USD,367.66,1.53410306,564.028331,sell,124305696
1601541271,2020-10-01 8:34,BTC_USD,10900,0.59426567,6477.495803,sell,124305698
1601541272,2020-10-01 8:34,BTC_USD,10900,0.2,2180,sell,124305705
1601541273,2020-10-01 8:34,BTC_USD,10900,0.32775268,3572.504212,sell,124305707
1601541274,2020-10-01 8:34,BTC_USD,10900,0.28447756,3100.805404,sell,124305718
1601541283,2020-10-01 8:34,BTC_USD,10891.27,0.18674,2033.83576,sell,124305723
1601541284,2020-10-01 8:34,BTC_USD,10898.37,0.4575,4986.004275,buy,124305728
1601541287,2020-10-01 8:34,BTC_USD,10900,46.11493367,502652.777,sell,124305739
1601541288,2020-10-01 8:34,BTC_USD,10891.25,0.2711,2952.617875,sell,124305743
1601541296,2020-10-01 8:34,BTC_USD,10888.61,0.0077843,84.76020682,sell,124305746
1601541297,2020-10-01 8:34,ETH_USD,367.6,12.00148,4411.744048,sell,124305749
1601541297,2020-10-01 8:34,BTC_USD,10886.88,1.83678111,19996.81553,sell,124305752
1601541310,2020-10-01 8:35,ETH_USD,367.78,8.12203663,2987.122632,buy,124305758
1601541321,2020-10-01 8:35,BTC_USD,10893.68,0.081023,882.6386346,buy,124305764
1601541322,2020-10-01 8:35,BTC_USD,10893.7,0.05387,586.843619,buy,124305768
1601541335,2020-10-01 8:35,ETH_USD,367.61,13.585,4993.98185,sell,124305780
1601541336,2020-10-01 8:35,ETH_USD,367.59,24,8822.16,sell,124305782
1601541338,2020-10-01 8:35,LTC_USD,46.94,1.5,70.41,sell,124305783
1601541342,2020-10-01 8:35,LTC_USD,46.94,1.5,70.41,sell,124305786
1601541357,2020-10-01 8:35,BTC_USD,10894.22,1.754862,19117.8527,buy,124305794
1601541366,2020-10-01 8:36,BTC_USD,10891.49,0.01269518,138.269426,sell,124305796
1601541367,2020-10-01 8:36,LTC_USD,46.94,37.74,1771.5156,sell,124305799
1601541380,2020-10-01 8:36,ETH_USD,367.63,0.97468799,358.3245458,buy,124305805
1601541380,2020-10-01 8:36,BTC_USD,10894.32,0.014096,153.5663347,buy,124305812
1601541390,2020-10-01 8:36,BTC_USD,10892.03,0.00557064,60.675578,sell,124305814
1601541416,2020-10-01 8:36,BTC_USD,10893.15,0.0081052,88.29115938,sell,124305828
1601541420,2020-10-01 8:37,ETH_USD,367.74,0.29551581,108.672984,buy,124305830
1601541459,2020-10-01 8:37,ETH_USD,367.6,10.68563054,3928.037787,sell,124305841
1601541464,2020-10-01 8:37,ETH_USD,367.7,10.01795961,3683.603749,buy,124305845
1601541473,2020-10-01 8:37,BTC_USD,10898.88,0.4581,4992.776928,buy,124305866
1601541474,2020-10-01 8:37,BTC_USD,10898.66,0.13591,1481.236881,buy,124305872
1601541483,2020-10-01 8:38,ETH_USD,367.63,0.111,40.80693,sell,124305879
1601541486,2020-10-01 8:38,BTC_USD,10894.94,0.00613754,66.86813005,sell,124305882
1601541487,2020-10-01 8:38,BTC_USD,10894.94,0.0028611,31.17151283,sell,124305888
1601541496,2020-10-01 8:38,ETH_USD,367.54,2.87075463,1055.117157,sell,124305900
1601541496,2020-10-01 8:38,BTC_USD,10893.12,0.33467188,3645.620949,sell,124305903
1601541508,2020-10-01 8:38,BTC_USD,10890,0.00515413,56.1284757,sell,124305908
1601541524,2020-10-01 8:38,BTC_USD,10893.9,0.7915,8622.52185,buy,124305915
1601541536,2020-10-01 8:38,BTC_USD,10890,0.00586119,63.8283591,sell,124305920
1601541552,2020-10-01 8:39,ETH_USD,367.57,7.8755815,2894.827492,buy,124305936
1601541552,2020-10-01 8:39,BTC_USD,10896.26,1.67513601,18252.7175,buy,124305933
1601541555,2020-10-01 8:39,ETH_USD,367.84,11.80514192,4342.403404,buy,124305945
1601541555,2020-10-01 8:39,BTC_USD,10901.19,0.88731,9672.734899,buy,124305944
1601541570,2020-10-01 8:39,BTC_USD,10900,0.02135617,232.782253,sell,124305956
1601541572,2020-10-01 8:39,BTC_USD,10901.23,1.02788,11205.15629,buy,124305967
1601541574,2020-10-01 8:39,BTC_USD,10900,1.96,21364,sell,124305973
1601541576,2020-10-01 8:39,BTC_USD,10900,2.6976,29403.84,sell,124305980
1601541577,2020-10-01 8:39,BTC_USD,10900,0.26376146,2874.999914,sell,124305987
1601541581,2020-10-01 8:39,BTC_USD,10900,0.41090027,4478.812943,sell,124305990
1601541582,2020-10-01 8:39,BTC_USD,10900,0.03989795,434.887655,sell,124305991
1601541584,2020-10-01 8:39,BTC_USD,10900,0.09771486,1065.091974,sell,124305992
1601541588,2020-10-01 8:39,LTC_USD,47,0.6,28.2,buy,124305994
1601541593,2020-10-01 8:39,BTC_USD,10900,0.30963303,3375.000027,sell,124305997
1601541595,2020-10-01 8:39,BTC_USD,10900,2.07,22563,sell,124305998
1601541597,2020-10-01 8:39,BTC_USD,10900,0.25,2725,sell,124306007
1601541598,2020-10-01 8:39,BTC_USD,10900,1.1122998,12124.06782,sell,124306009
1601541607,2020-10-01 8:40,BTC_USD,10893.1,0.01036069,112.8600322,sell,124306011
1601541613,2020-10-01 8:40,ETH_USD,367.62,5.38207932,1978.56,buy,124306024
1601541616,2020-10-01 8:40,BTC_USD,10893.32,0.00252,27.4511664,sell,124306036
1601541618,2020-10-01 8:40,ETH_USD,367.85,13.4369444,4942.779998,buy,124306038
1601541618,2020-10-01 8:40,BTC_USD,10898.08,1.513309,16492.16255,buy,124306043
1601541620,2020-10-01 8:40,BTC_USD,10898.1,0.44216032,4818.707383,buy,124306048
1601541628,2020-10-01 8:40,BTC_USD,10893.06,0.9168,9986.757408,sell,124306067
1601541629,2020-10-01 8:40,BTC_USD,10890,0.02,217.8,sell,124306088
1601541630,2020-10-01 8:40,LTC_USD,46.99,2.33,109.4867,buy,124306090
1601541630,2020-10-01 8:40,BTC_USD,10890,0.688,7492.32,sell,124306089
1601541635,2020-10-01 8:40,BTC_USD,10890,10.57878468,115202.9652,sell,124306098
1601541648,2020-10-01 8:40,ETH_USD,368.01,18,6624.18,sell,124306110
1601541648,2020-10-01 8:40,BTC_USD,10896.76,0.4586,4997.254136,buy,124306119
1601541651,2020-10-01 8:40,BTC_USD,10900.25,0.153325,1671.280831,buy,124306140
1601541656,2020-10-01 8:40,ETH_USD,368.17,13.32,4904.0244,sell,124306143
1601541657,2020-10-01 8:40,BTC_USD,10897.84,0.00486341,53.00066403,sell,124306147
1601541677,2020-10-01 8:41,ETH_USD,368.01,1,368.01,sell,124306154
1601541692,2020-10-01 8:41,BTC_USD,10900.31,0.41593689,4533.841041,buy,124306168
1601541693,2020-10-01 8:41,BTC_USD,10901.48,0.29750838,3243.281654,buy,124306171
1601541694,2020-10-01 8:41,BTC_USD,10901.5,0.05067991,552.4870389,buy,124306178
1601541707,2020-10-01 8:41,BTC_USD,10906.51,0.32703707,3566.833074,buy,124306194
1601541708,2020-10-01 8:41,BTC_USD,10906.57,0.4583,4998.481031,buy,124306200
1601541719,2020-10-01 8:41,ETH_USD,367.95,2.764,1017.0138,sell,124306215
1601541720,2020-10-01 8:42,ETH_USD,367.84,13.577,4994.16368,sell,124306220
1601541721,2020-10-01 8:42,ETH_USD,367.82,11.35269297,4175.747528,sell,124306226
1601541721,2020-10-01 8:42,LTC_USD,46.99,6.37628,299.6213972,sell,124306232
1601541721,2020-10-01 8:42,BTC_USD,10900,3.92,42728,sell,124306229
1601541726,2020-10-01 8:42,BTC_USD,10900,0.64,6976,sell,124306236
1601541727,2020-10-01 8:42,BTC_USD,10898.35,0.00509024,55.4752171,sell,124306239
1601541748,2020-10-01 8:42,BTC_USD,10897.56,0.00465927,50.77467438,sell,124306255
1601541749,2020-10-01 8:42,BTC_USD,10897.56,0.00648414,70.6613047,sell,124306256
1601541763,2020-10-01 8:42,ETH_USD,367.9,0.00069068,0.254101172,buy,124306261
1601541764,2020-10-01 8:42,BTC_USD,10896.76,0.09117189,993.4782041,sell,124306263
1601541779,2020-10-01 8:42,BTC_USD,10896.1,0.0057433,62.57957113,sell,124306278
1601541785,2020-10-01 8:43,LTC_USD,46.95,3.4,159.63,sell,124306280
1601541795,2020-10-01 8:43,ETH_USD,368.08,10.64799338,3919.313403,buy,124306293
1601541795,2020-10-01 8:43,BTC_USD,10901.48,0.5,5450.74,buy,124306292
1601541796,2020-10-01 8:43,LTC_USD,46.97,0.012,0.56364,buy,124306296
1601541800,2020-10-01 8:43,LTC_USD,46.95,2.14,100.473,sell,124306299
1601541806,2020-10-01 8:43,LTC_USD,47.02,60,2821.2,buy,124306303
1601541809,2020-10-01 8:43,BTC_USD,10903,0.08,872.24,sell,124306308
1601541810,2020-10-01 8:43,LTC_USD,47.11,60,2826.6,buy,124306311
1601541813,2020-10-01 8:43,LTC_USD,47.14,0.6,28.284,buy,124306312
1601541814,2020-10-01 8:43,ETH_USD,368.29,13.585,5003.21965,buy,124306315
1601541817,2020-10-01 8:43,LTC_USD,47.15,60,2829,buy,124306317
1601541837,2020-10-01 8:43,BTC_USD,10907.92,0.09704223,1058.528881,buy,124306350
1601541842,2020-10-01 8:44,LTC_USD,47.07,42.38,1994.8266,sell,124306357
1601541847,2020-10-01 8:44,BTC_USD,10901.56,0.01132179,123.425173,sell,124306360
1601541851,2020-10-01 8:44,BTC_USD,10907.55,0.3712301,4049.210877,buy,124306362
1601541863,2020-10-01 8:44,BTC_USD,10908.54,0.00170047,18.54964501,buy,124306370
1601541869,2020-10-01 8:44,BTC_USD,10902.22,0.00486504,53.03973639,sell,124306373
1601541870,2020-10-01 8:44,ETH_USD,368.07,10.99432934,4046.6828,sell,124306377
1601541870,2020-10-01 8:44,BTC_USD,10902.23,0.09853743,1074.277725,sell,124306376
1601541871,2020-10-01 8:44,BTC_USD,10900,5,54500,sell,124306382
1601541873,2020-10-01 8:44,BTC_USD,10897.47,0.00562955,61.34785224,sell,124306385
1601541891,2020-10-01 8:44,ETH_USD,367.99,0.15121203,55.64451492,buy,124306393
1601541896,2020-10-01 8:44,ETH_USD,367.84,10,3678.4,buy,124306394
1601541899,2020-10-01 8:44,BTC_USD,10896.42,0.00674019,73.44394112,sell,124306396
1601541910,2020-10-01 8:45,BTC_USD,10900.88,0.01588128,173.1199275,buy,124306399
1601541917,2020-10-01 8:45,LTC_USD,47.04,60,2822.4,sell,124306409
1601541931,2020-10-01 8:45,LTC_USD,47.02,60,2821.2,sell,124306418
1601541933,2020-10-01 8:45,BTC_USD,10903.06,0.34071797,3714.86847,buy,124306423
1601541934,2020-10-01 8:45,ETH_USD,367.75,13.578,4993.3095,sell,124306424
1601541946,2020-10-01 8:45,LTC_USD,46.96,5.8702,275.664592,sell,124306428
1601541950,2020-10-01 8:45,ETH_USD,367.63,10,3676.3,buy,124306429
1601541951,2020-10-01 8:45,LTC_USD,46.96,6.68,313.6928,sell,124306430
1601541952,2020-10-01 8:45,ETH_USD,367.68,10,3676.8,buy,124306431
1601541957,2020-10-01 8:45,ETH_USD,367.71,1.45638,535.5254898,sell,124306432
1601541958,2020-10-01 8:45,ETH_USD,367.71,0.00000814,0.002993159,sell,124306433
1601541964,2020-10-01 8:46,ETH_USD,367.84,15.74826011,5792.839999,buy,124306435
1601541967,2020-10-01 8:46,BTC_USD,10893.67,0.01163319,126.7281329,sell,124306441
1601541971,2020-10-01 8:46,LTC_USD,46.94,2.26,106.0844,sell,124306442
1601541985,2020-10-01 8:46,LTC_USD,46.99,42.5667,2000.209233,buy,124306458
1601541989,2020-10-01 8:46,BTC_USD,10894.7,0.00613599,66.84977025,sell,124306461
1601541991,2020-10-01 8:46,ETH_USD,367.79,10.03,3688.9337,sell,124306464
1601542013,2020-10-01 8:46,BTC_USD,10898.86,0.11,1198.8746,buy,124306474
1601542019,2020-10-01 8:46,BTC_USD,10892.93,0.00602127,65.58927262,sell,124306480
1601542026,2020-10-01 8:47,ETH_USD,367.83,26.68456309,9815.382841,buy,124306489
1601542026,2020-10-01 8:47,BTC_USD,10897.76,0.007364,80.25110464,buy,124306488
1601542036,2020-10-01 8:47,BTC_USD,10900.55,0.013,141.70715,buy,124306496
1601542040,2020-10-01 8:47,BTC_USD,10900,2.41,26269,sell,124306510
1601542041,2020-10-01 8:47,BTC_USD,10895.62,0.02502716,272.686425,sell,124306512
1601542058,2020-10-01 8:47,ETH_USD,367.51,10.18909026,3744.592561,sell,124306518
1601542070,2020-10-01 8:47,BTC_USD,10895,0.75047553,8176.430899,sell,124306528
1601542071,2020-10-01 8:47,BTC_USD,10895,0.0267183,291.0958785,sell,124306530
1601542088,2020-10-01 8:48,BTC_USD,10895,0.01191078,129.7679481,sell,124306539
1601542105,2020-10-01 8:48,LTC_USD,47.06,42.5045,2000.26177,buy,124306548
1601542106,2020-10-01 8:48,BTC_USD,10895,0.06451036,702.8403722,sell,124306555
1601542107,2020-10-01 8:48,BTC_USD,10898.68,0.02319,252.7403892,buy,124306562
1601542108,2020-10-01 8:48,ETH_USD,367.72,3.63773208,1337.66684,sell,124306566
1601542108,2020-10-01 8:48,LTC_USD,47.14,15.66,738.2124,buy,124306565
1601542110,2020-10-01 8:48,LTC_USD,47.14,60,2828.4,buy,124306567
1601542112,2020-10-01 8:48,BTC_USD,10898.97,1.139212,12416.23741,buy,124306569
1601542115,2020-10-01 8:48,LTC_USD,47.18,34.21,1614.0278,buy,124306570
1601542121,2020-10-01 8:48,BTC_USD,10898.99,1.326069,14452.81277,buy,124306578
1601542123,2020-10-01 8:48,LTC_USD,47.22,60,2833.2,buy,124306581
1601542133,2020-10-01 8:48,BTC_USD,10899.03,0.026306,286.7098832,buy,124306592
1601542140,2020-10-01 8:49,BTC_USD,10895.7,0.00530018,57.74917123,sell,124306604
1601542154,2020-10-01 8:49,LTC_USD,47.17,20,943.4,buy,124306610
1601542164,2020-10-01 8:49,BTC_USD,10900.95,0.00184,20.057748,buy,124306611
1601542166,2020-10-01 8:49,LTC_USD,47.27,34.21,1617.1067,buy,124306613
1601542166,2020-10-01 8:49,BTC_USD,10895,0.00184,20.0468,sell,124306612
1601542169,2020-10-01 8:49,BTC_USD,10901.46,0.00183003,19.94999884,buy,124306618
1601542170,2020-10-01 8:49,LTC_USD,47.33,60,2839.8,buy,124306619
1601542171,2020-10-01 8:49,LTC_USD,47.36,4.21,199.3856,buy,124306627
1601542171,2020-10-01 8:49,BTC_USD,10901.46,0.52230527,5693.890009,buy,124306626
1601542173,2020-10-01 8:49,BTC_USD,10895.14,0.00183003,19.93843305,sell,124306629
1601542174,2020-10-01 8:49,BTC_USD,10901.46,0.00183003,19.94999884,buy,124306635
1601542176,2020-10-01 8:49,BTC_USD,10895.14,0.00183003,19.93843305,sell,124306638
1601542177,2020-10-01 8:49,BTC_USD,10900.82,0.00183,19.9485006,buy,124306640
1601542178,2020-10-01 8:49,BTC_USD,10900.71,0.00182556,19.89990015,buy,124306643
1601542179,2020-10-01 8:49,BTC_USD,10895.14,0.00183,19.9381062,sell,124306644
1601542180,2020-10-01 8:49,LTC_USD,47.36,55.79,2642.2144,buy,124306645
1601542181,2020-10-01 8:49,LTC_USD,47.4,60,2844,buy,124306651
1601542181,2020-10-01 8:49,BTC_USD,10900.25,0.00184,20.05646,buy,124306646
1601542182,2020-10-01 8:49,LTC_USD,47.44,60,2846.4,buy,124306654
1601542182,2020-10-01 8:49,BTC_USD,10895.14,0.00164278,17.89831809,sell,124306655
1601542183,2020-10-01 8:49,LTC_USD,47.44,60,2846.4,buy,124306658
1601542183,2020-10-01 8:49,BTC_USD,10896.43,0.00182556,19.89208675,sell,124306664
1601542184,2020-10-01 8:49,LTC_USD,47.37,8.9,421.593,sell,124306669
1601542185,2020-10-01 8:49,BTC_USD,10900.26,0.00164766,17.95992239,buy,124306670
1601542186,2020-10-01 8:49,BTC_USD,10900.26,0.00183023,19.94998286,buy,124306673
1601542187,2020-10-01 8:49,BTC_USD,10900.26,0.00182564,19.89995067,buy,124306674
1601542190,2020-10-01 8:49,BTC_USD,10900,0.00183023,19.949507,sell,124306676
1601542191,2020-10-01 8:49,BTC_USD,10900,1.79,19511,sell,124306679
1601542192,2020-10-01 8:49,BTC_USD,10900,0.25873996,2820.265564,sell,124306682
1601542193,2020-10-01 8:49,BTC_USD,10900.28,0.00183022,19.94991046,buy,124306685
1601542196,2020-10-01 8:49,BTC_USD,10895.91,0.00183022,19.9419124,sell,124306688
1601542198,2020-10-01 8:49,BTC_USD,10895.78,0.00164435,17.91647584,sell,124306693
1601542199,2020-10-01 8:49,BTC_USD,10900.27,0.00183022,19.94989216,buy,124306694
1601542201,2020-10-01 8:50,BTC_USD,10900.26,0.00164766,17.95992239,buy,124306695
1601542202,2020-10-01 8:50,LTC_USD,47.27,2.2930601,108.3929509,sell,124306697
1601542202,2020-10-01 8:50,BTC_USD,10895.14,0.00183022,19.94050313,sell,124306696
1601542203,2020-10-01 8:50,BTC_USD,10895.14,0.00182289,19.86064175,sell,124306699
1601542206,2020-10-01 8:50,BTC_USD,10900.03,0.00183027,19.94999791,buy,124306703
1601542208,2020-10-01 8:50,BTC_USD,10895.14,0.00963994,105.0284959,sell,124306705
1601542209,2020-10-01 8:50,ETH_USD,367.89,0.04569,16.8088941,buy,124306706
1601542210,2020-10-01 8:50,BTC_USD,10895.14,0.00183027,19.94104789,sell,124306707
1601542211,2020-10-01 8:50,BTC_USD,10899.97,0.00183028,19.94999709,buy,124306709
1601542214,2020-10-01 8:50,LTC_USD,47.36,4,189.44,buy,124306715
1601542214,2020-10-01 8:50,BTC_USD,10895.14,0.00182506,19.88428421,sell,124306713
1601542215,2020-10-01 8:50,BTC_USD,10899.96,0.00183028,19.94997879,buy,124306718
1601542217,2020-10-01 8:50,BTC_USD,10899.8,0.00164773,17.95992745,buy,124306728
1601542218,2020-10-01 8:50,ETH_USD,367.83,0.04569,16.8061527,sell,124306729
1601542218,2020-10-01 8:50,BTC_USD,10895.14,0.00182819,19.918386,sell,124306730
1601542219,2020-10-01 8:50,BTC_USD,10899.8,0.0018303,19.94990394,buy,124306731
1601542222,2020-10-01 8:50,BTC_USD,10895.14,0.00182821,19.9186039,sell,124306734
1601542223,2020-10-01 8:50,BTC_USD,10899.77,0.00183031,19.94995803,buy,124306736
1601542225,2020-10-01 8:50,BTC_USD,10899.77,0.00164774,17.95998702,buy,124306738
1601542226,2020-10-01 8:50,BTC_USD,10899.77,0.00182572,19.89992808,buy,124306741
1601542229,2020-10-01 8:50,BTC_USD,10895.14,0.00582972,63.51561556,sell,124306746
1601542230,2020-10-01 8:50,BTC_USD,10899.76,0.00660718,72.01667628,buy,124306747
1601542231,2020-10-01 8:50,BTC_USD,10895.14,0.0036554,39.82609476,sell,124306749
1601542232,2020-10-01 8:50,BTC_USD,10899.76,0.00183031,19.94993973,buy,124306751
1601542233,2020-10-01 8:50,LTC_USD,47.37,35.934,1702.19358,buy,124306754
1601542234,2020-10-01 8:50,BTC_USD,10899.76,0.00183031,19.94993973,buy,124306758
1601542237,2020-10-01 8:50,BTC_USD,10895.22,0.12339787,1344.446941,sell,124306765
1601542238,2020-10-01 8:50,BTC_USD,10895.49,0.0036554,39.82737415,sell,124306766
1601542239,2020-10-01 8:50,BTC_USD,10899.76,0.00183031,19.94993973,buy,124306768
1601542241,2020-10-01 8:50,BTC_USD,10899.76,0.00183031,19.94993973,buy,124306770
